date,temp,rh,pop,wDir,wSpeed
2015070117,  30,  53,  0.00,  257,  1
2015070118,  31,  60,  0.00,  268,  0
2015070119,  27,  67,  0.00,  227,  0
2015070120,  27,  82,  0.00,  246,  2
2015070121,  25,  87,  0.00,  207,  0
2015070122,  26,  94,  0.00,  999999,  0
2015070200,  23,  96,  0.00,  999999,  0
2015070201,  23,  96,  0.00,  129,  0
2015070202,  25,  99,  0.00,  79,  0
2015070203,  25,  99,  0.00,  999999,  0
2015070204,  24,  98,  0.00,  126,  0
2015070205,  25,  100,  0.00,  999999,  0
2015070206,  23,  98,  0.00,  154,  0
2015070207,  24,  98,  0.00,  188,  0
2015070208,  28,  90,  0.00,  224,  2
2015070209,  30,  77,  0.00,  293,  0
2015070210,  29,  73,  0.00,  27,  0
2015070211,  30,  66,  0.00,  73,  0
2015070212,  30,  65,  0.00,  72,  1
2015070213,  33,  62,  0.00,  55,  3
2015070214,  32,  58,  0.00,  44,  1
2015070215,  32,  56,  0.00,  8,  2
2015070216,  33,  61,  0.00,  27,  5
2015070217,  31,  57,  0.00,  41,  0
2015070218,  30,  54,  0.00,  32,  2
2015070219,  28,  70,  0.00,  69,  0
2015070220,  26,  78,  0.00,  999999,  0
2015070221,  27,  90,  0.00,  999999,  0
2015070222,  25,  92,  0.00,  215,  0
2015070300,  24,  94,  0.00,  5,  0
2015070301,  24,  95,  0.00,  999999,  0
2015070302,  24,  96,  0.00,  348,  0
2015070303,  26,  99,  0.00,  999999,  0
2015070304,  24,  97,  0.00,  126,  0
2015070305,  24,  97,  0.00,  357,  0
2015070306,  26,  99,  0.00,  5,  2
2015070307,  25,  93,  0.00,  9,  1
2015070308,  27,  87,  0.00,  19,  1
2015070309,  30,  84,  0.00,  358,  2
2015070310,  30,  73,  0.00,  21,  1
2015070311,  30,  70,  0.00,  5,  3
2015070312,  29,  72,  0.00,  21,  2
2015070313,  30,  69,  0.00,  4,  2
2015070314,  31,  67,  0.00,  1,  5
2015070315,  28,  63,  0.00,  7,  3
2015070316,  30,  70,  0.00,  18,  5
2015070317,  29,  75,  0.00,  17,  4
2015070318,  28,  85,  0.00,  12,  3
2015070319,  27,  85,  0.10,  17,  3
2015070320,  26,  93,  0.20,  206,  2
2015070321,  23,  95,  0.10,  287,  0
2015070322,  25,  94,  0.00,  284,  3
2015070400,  23,  93,  0.00,  341,  2
2015070401,  23,  93,  0.00,  2,  5
2015070402,  25,  96,  0.20,  359,  3
2015070403,  22,  93,  0.30,  11,  3
2015070404,  22,  93,  0.10,  9,  1
2015070405,  24,  92,  0.00,  20,  3
2015070406,  24,  94,  0.00,  26,  2
2015070407,  21,  94,  0.20,  320,  0
2015070408,  22,  94,  0.50,  328,  0
2015070409,  22,  86,  0.10,  30,  2
2015070410,  25,  84,  0.00,  35,  3
2015070411,  26,  76,  0.00,  16,  2
2015070412,  26,  63,  0.00,  17,  0
2015070413,  26,  58,  0.00,  47,  0
2015070414,  26,  51,  0.00,  93,  0
2015070415,  26,  59,  0.00,  7,  1
2015070416,  28,  61,  0.00,  24,  3
2015070417,  27,  71,  0.00,  12,  0
2015070418,  27,  73,  0.00,  335,  2
2015070419,  23,  74,  0.00,  214,  0
2015070420,  22,  87,  0.10,  293,  0
2015070421,  22,  94,  0.20,  249,  0
2015070422,  21,  97,  0.10,  280,  0
2015070500,  23,  98,  0.60,  303,  0
2015070501,  23,  99,  0.10,  230,  0
2015070502,  23,  99,  0.20,  288,  2
2015070503,  22,  99,  0.00,  310,  0
2015070504,  22,  99,  0.00,  284,  0
2015070505,  20,  98,  0.00,  277,  0
2015070506,  22,  100,  0.00,  331,  0
2015070507,  21,  98,  0.00,  348,  0
2015070508,  25,  89,  0.00,  17,  3
2015070509,  24,  83,  0.00,  2,  0
2015070510,  25,  78,  0.00,  30,  0
2015070511,  28,  76,  0.00,  4,  4
2015070512,  29,  67,  0.00,  10,  2
2015070513,  27,  65,  0.00,  352,  1
2015070514,  29,  65,  0.00,  331,  3
2015070515,  29,  63,  0.00,  19,  2
2015070516,  29,  61,  0.00,  0,  2
2015070517,  27,  67,  0.00,  334,  0
2015070518,  24,  75,  0.00,  254,  0
2015070519,  23,  81,  0.00,  313,  0
2015070520,  25,  87,  0.00,  285,  0
2015070521,  24,  96,  0.10,  155,  0
2015070522,  24,  84,  0.10,  196,  3
2015070600,  21,  89,  0.00,  179,  3
2015070601,  21,  86,  0.10,  179,  1
2015070602,  20,  91,  0.40,  157,  1
2015070603,  22,  97,  0.20,  193,  0
2015070604,  20,  97,  0.10,  336,  0
2015070605,  20,  98,  0.00,  279,  0
2015070606,  20,  98,  0.00,  316,  0
2015070607,  22,  100,  0.00,  321,  0
2015070608,  21,  95,  0.00,  2,  0
2015070609,  22,  88,  0.00,  4,  1
2015070610,  22,  85,  0.00,  10,  2
2015070611,  25,  77,  0.00,  53,  6
2015070612,  25,  64,  0.00,  65,  5
2015070613,  25,  61,  0.00,  52,  7
2015070614,  23,  66,  0.00,  32,  4
2015070615,  25,  64,  0.00,  72,  7
2015070616,  25,  66,  0.00,  39,  4
2015070617,  22,  65,  0.00,  56,  3
2015070618,  22,  83,  0.00,  31,  3
2015070619,  21,  74,  0.00,  44,  3
2015070620,  22,  77,  0.00,  40,  5
2015070621,  20,  73,  0.00,  47,  2
2015070622,  20,  75,  0.00,  34,  2
2015070700,  19,  76,  0.00,  32,  0
2015070701,  21,  80,  0.00,  41,  3
2015070702,  21,  77,  0.00,  31,  4
2015070703,  19,  77,  0.00,  28,  1
2015070704,  21,  80,  0.00,  51,  2
2015070705,  21,  83,  0.00,  9,  2
2015070706,  21,  84,  0.00,  13,  2
2015070707,  21,  81,  0.00,  31,  3
2015070708,  22,  76,  0.00,  7,  4
2015070709,  24,  68,  0.00,  26,  4
2015070710,  25,  67,  0.00,  37,  5
2015070711,  25,  66,  0.00,  32,  6
2015070712,  24,  60,  0.00,  33,  3
2015070713,  27,  63,  0.00,  33,  6
2015070714,  26,  58,  0.00,  45,  2
2015070715,  27,  61,  0.00,  33,  4
2015070716,  28,  57,  0.00,  9,  4
2015070717,  26,  55,  0.00,  31,  0
2015070718,  25,  56,  0.00,  149,  0
2015070719,  26,  70,  0.00,  206,  0
2015070720,  26,  70,  0.00,  182,  3
2015070721,  23,  78,  0.00,  216,  0
2015070722,  24,  87,  0.00,  999999,  0
2015070800,  22,  98,  0.00,  284,  0
2015070801,  22,  98,  0.00,  194,  0
2015070802,  19,  97,  0.00,  999999,  0
2015070803,  21,  99,  0.00,  346,  0
2015070804,  18,  98,  0.00,  999999,  0
2015070805,  18,  98,  0.00,  999999,  0
2015070806,  19,  98,  0.00,  196,  0
2015070807,  20,  98,  0.00,  32,  0
2015070808,  22,  84,  0.00,  15,  1
2015070809,  26,  77,  0.00,  25,  2
2015070810,  25,  65,  0.00,  336,  1
2015070811,  28,  60,  0.00,  9,  4
2015070812,  29,  57,  0.00,  0,  3
2015070813,  29,  55,  0.00,  70,  3
2015070814,  30,  48,  0.00,  83,  4
2015070815,  31,  47,  0.00,  64,  4
2015070816,  28,  47,  0.00,  128,  0
2015070817,  29,  50,  0.00,  356,  1
2015070818,  30,  55,  0.00,  16,  4
2015070819,  28,  62,  0.00,  7,  3
2015070820,  27,  71,  0.00,  20,  3
2015070821,  25,  67,  0.00,  23,  4
2015070822,  26,  73,  0.00,  32,  3
2015070900,  25,  84,  0.00,  195,  2
2015070901,  22,  87,  0.00,  209,  0
2015070902,  23,  95,  0.00,  999999,  0
2015070903,  22,  97,  0.00,  308,  0
2015070904,  22,  97,  0.00,  20,  2
2015070905,  23,  94,  0.00,  352,  2
2015070906,  21,  89,  0.00,  35,  0
2015070907,  22,  84,  0.00,  7,  1
2015070908,  25,  78,  0.00,  48,  4
2015070909,  24,  72,  0.00,  31,  2
2015070910,  26,  75,  0.00,  28,  3
2015070911,  27,  71,  0.00,  27,  5
2015070912,  27,  71,  0.00,  36,  3
2015070913,  27,  67,  0.00,  27,  4
2015070914,  25,  65,  0.00,  42,  1
2015070915,  25,  69,  0.00,  50,  2
2015070916,  27,  75,  0.00,  67,  3
2015070917,  24,  80,  0.00,  355,  2
2015070918,  27,  78,  0.00,  29,  5
2015070919,  26,  78,  0.00,  22,  7
2015070920,  24,  79,  0.00,  21,  2
2015070921,  25,  82,  0.00,  19,  5
2015070922,  25,  84,  0.00,  33,  6
2015071000,  24,  85,  0.00,  34,  6
2015071001,  22,  86,  0.00,  51,  2
2015071002,  24,  88,  0.00,  15,  3
2015071003,  22,  87,  0.00,  14,  1
2015071004,  23,  92,  0.00,  10,  2
2015071005,  21,  90,  0.00,  46,  0
2015071006,  23,  95,  0.00,  352,  2
2015071007,  22,  92,  0.00,  346,  1
2015071008,  22,  87,  0.00,  1,  2
2015071009,  25,  85,  0.00,  22,  4
2015071010,  27,  78,  0.00,  8,  4
2015071011,  26,  72,  0.00,  32,  5
2015071012,  28,  67,  0.00,  27,  2
2015071013,  31,  69,  0.00,  350,  4
2015071014,  31,  66,  0.00,  342,  5
2015071015,  30,  63,  0.00,  358,  4
2015071016,  32,  64,  0.00,  8,  7
2015071017,  32,  67,  0.00,  314,  5
2015071018,  28,  73,  0.00,  346,  2
2015071019,  27,  75,  0.00,  21,  4
2015071020,  27,  76,  0.00,  18,  3
2015071021,  25,  84,  0.00,  338,  2
2015071022,  26,  91,  0.00,  345,  3
2015071100,  23,  94,  0.00,  339,  1
2015071101,  25,  96,  0.00,  341,  2
2015071102,  23,  95,  0.00,  334,  0
2015071103,  22,  96,  0.00,  333,  1
2015071104,  22,  96,  0.00,  346,  0
2015071105,  22,  97,  0.00,  308,  0
2015071106,  22,  97,  0.00,  335,  0
2015071107,  26,  95,  0.00,  342,  3
2015071108,  26,  83,  0.00,  2,  3
2015071109,  28,  73,  0.00,  2,  4
2015071110,  30,  64,  0.00,  6,  5
2015071111,  30,  61,  0.00,  18,  3
2015071112,  33,  59,  0.00,  34,  8
2015071113,  31,  57,  0.00,  22,  7
2015071114,  32,  54,  0.00,  8,  6
2015071115,  33,  58,  0.00,  46,  7
2015071116,  33,  57,  0.00,  16,  6
2015071117,  33,  57,  0.00,  38,  6
2015071118,  33,  58,  0.00,  24,  5
2015071119,  30,  60,  0.00,  18,  3
2015071120,  29,  62,  0.00,  23,  3
2015071121,  27,  70,  0.00,  0,  1
2015071122,  27,  85,  0.00,  333,  0
2015071200,  26,  96,  0.00,  268,  0
2015071201,  23,  96,  0.00,  308,  0
2015071202,  25,  98,  0.00,  275,  0
2015071203,  23,  97,  0.00,  244,  0
2015071204,  23,  97,  0.00,  275,  0
2015071205,  25,  99,  0.00,  275,  0
2015071206,  25,  100,  0.00,  292,  0
2015071207,  25,  93,  0.00,  292,  0
2015071208,  29,  85,  0.00,  7,  2
2015071209,  31,  71,  0.00,  32,  2
2015071210,  31,  58,  0.00,  9,  0
2015071211,  31,  60,  0.00,  250,  0
2015071212,  32,  51,  0.00,  15,  1
2015071213,  34,  52,  0.00,  284,  4
2015071214,  33,  52,  0.00,  310,  1
2015071215,  33,  48,  0.00,  262,  2
2015071216,  35,  51,  0.00,  279,  4
2015071217,  32,  56,  0.00,  258,  0
2015071218,  33,  61,  0.00,  234,  2
2015071219,  30,  62,  0.00,  233,  0
2015071220,  30,  80,  0.00,  237,  2
2015071221,  29,  89,  0.00,  228,  0
2015071222,  28,  93,  0.00,  247,  2
2015071300,  25,  95,  0.00,  159,  0
2015071301,  24,  96,  0.00,  126,  0
2015071302,  24,  96,  0.00,  999999,  0
2015071303,  24,  97,  0.00,  999999,  0
2015071304,  25,  99,  0.00,  16,  0
2015071305,  26,  100,  0.00,  148,  0
2015071306,  26,  100,  0.00,  999999,  0
2015071307,  28,  98,  0.00,  188,  2
2015071308,  31,  77,  0.00,  191,  3
2015071309,  32,  71,  0.00,  172,  2
2015071310,  31,  62,  0.00,  176,  2
2015071311,  35,  61,  0.00,  342,  2
2015071312,  35,  60,  0.00,  226,  2
2015071313,  36,  56,  0.00,  167,  4
2015071314,  35,  57,  0.00,  185,  4
2015071315,  33,  53,  0.00,  157,  1
2015071316,  33,  57,  0.00,  231,  2
2015071317,  35,  62,  0.00,  207,  3
2015071318,  35,  61,  0.00,  190,  2
2015071319,  31,  63,  0.00,  210,  0
2015071320,  30,  81,  0.00,  999999,  0
2015071321,  29,  90,  0.00,  999999,  0
2015071322,  27,  90,  0.00,  999999,  0
2015071400,  29,  95,  0.00,  999999,  0
2015071401,  29,  96,  0.00,  999999,  0
2015071402,  29,  96,  0.00,  154,  0
2015071403,  30,  85,  0.00,  130,  2
2015071404,  26,  92,  0.00,  163,  0
2015071405,  28,  94,  0.00,  133,  2
2015071406,  27,  84,  0.00,  137,  0
2015071407,  30,  84,  0.00,  132,  2
2015071408,  30,  84,  0.00,  131,  3
2015071409,  30,  87,  0.00,  140,  2
2015071410,  28,  91,  0.00,  335,  0
2015071411,  31,  84,  0.20,  11,  2
2015071412,  31,  69,  0.00,  130,  0
2015071413,  34,  69,  0.00,  129,  4
2015071414,  34,  56,  0.00,  74,  2
2015071415,  34,  55,  0.00,  138,  1
2015071416,  34,  50,  0.00,  5,  0
2015071417,  33,  58,  0.00,  196,  0
2015071418,  32,  60,  0.00,  208,  0
2015071419,  32,  71,  0.00,  274,  2
2015071420,  29,  83,  0.00,  999999,  0
2015071421,  28,  85,  0.00,  341,  1
2015071422,  27,  82,  0.00,  341,  0
2015071500,  25,  85,  0.00,  26,  0
2015071501,  27,  91,  0.00,  268,  0
2015071502,  27,  94,  0.00,  999999,  0
2015071503,  27,  94,  0.00,  258,  0
2015071504,  25,  91,  0.00,  78,  0
2015071505,  27,  96,  0.00,  999999,  0
2015071506,  25,  95,  0.00,  130,  0
2015071507,  26,  94,  0.00,  338,  0
2015071508,  27,  82,  0.00,  24,  3
2015071509,  28,  85,  0.00,  39,  4
2015071510,  25,  96,  13.00,  291,  7
2015071511,  23,  97,  17.40,  29,  1
2015071512,  26,  99,  0.90,  30,  6
2015071513,  23,  96,  2.10,  22,  4
2015071514,  23,  97,  11.80,  68,  4
2015071515,  23,  98,  25.80,  13,  5
2015071516,  25,  100,  2.70,  57,  8
2015071517,  25,  98,  0.00,  53,  4
2015071518,  23,  95,  0.20,  73,  2
2015071519,  23,  96,  0.70,  75,  2
2015071520,  23,  95,  1.80,  71,  2
2015071521,  25,  98,  1.70,  122,  4
2015071522,  25,  100,  14.00,  314,  0
2015071600,  25,  100,  0.70,  337,  2
2015071601,  25,  100,  0.50,  350,  0
2015071602,  23,  98,  0.50,  327,  0
2015071603,  24,  99,  1.30,  309,  4
2015071604,  23,  100,  0.40,  337,  3
2015071605,  22,  100,  1.20,  336,  5
2015071606,  20,  98,  0.20,  310,  2
2015071607,  20,  98,  0.00,  321,  1
2015071608,  20,  96,  0.10,  314,  2
2015071609,  23,  96,  0.10,  319,  6
2015071610,  23,  91,  0.00,  342,  4
2015071611,  22,  86,  0.00,  346,  1
2015071612,  24,  88,  0.00,  341,  5
2015071613,  22,  87,  0.00,  335,  4
2015071614,  23,  86,  0.00,  332,  3
2015071615,  24,  87,  0.00,  350,  4
2015071616,  22,  86,  0.00,  357,  0
2015071617,  21,  88,  0.00,  337,  4
2015071618,  21,  94,  0.00,  336,  1
2015071619,  23,  94,  0.00,  338,  3
2015071620,  21,  96,  0.00,  343,  1
2015071621,  21,  97,  0.00,  310,  0
2015071622,  23,  99,  0.00,  299,  2
2015071700,  21,  94,  0.00,  334,  1
2015071701,  21,  94,  0.00,  340,  1
2015071702,  21,  93,  0.00,  357,  2
2015071703,  23,  96,  0.00,  311,  2
2015071704,  21,  95,  0.00,  319,  0
2015071705,  23,  96,  0.00,  349,  3
2015071706,  23,  95,  0.00,  349,  5
2015071707,  23,  94,  0.00,  328,  3
2015071708,  21,  90,  0.00,  342,  3
2015071709,  22,  89,  0.00,  326,  2
2015071710,  25,  88,  0.00,  332,  3
2015071711,  25,  87,  0.00,  331,  4
2015071712,  25,  88,  0.00,  356,  5
2015071713,  23,  86,  0.00,  336,  1
2015071714,  23,  89,  0.00,  324,  3
2015071715,  23,  88,  0.00,  312,  0
2015071716,  25,  92,  0.00,  346,  3
2015071717,  25,  98,  0.30,  192,  0
2015071718,  25,  95,  0.00,  344,  4
2015071719,  23,  92,  0.00,  353,  0
2015071720,  24,  98,  0.00,  335,  0
2015071721,  22,  97,  0.00,  271,  0
2015071722,  22,  97,  0.00,  280,  0
2015071800,  22,  98,  0.00,  282,  0
2015071801,  22,  98,  0.00,  288,  0
2015071802,  22,  98,  0.00,  314,  0
2015071803,  22,  97,  0.00,  322,  0
2015071804,  24,  99,  0.00,  7,  2
2015071805,  23,  99,  0.00,  999999,  0
2015071806,  21,  98,  0.00,  277,  0
2015071807,  24,  100,  0.00,  331,  2
2015071808,  25,  96,  0.00,  348,  3
2015071809,  26,  90,  0.00,  3,  3
2015071810,  27,  83,  0.00,  33,  2
2015071811,  29,  73,  0.00,  31,  4
2015071812,  29,  70,  0.00,  359,  3
2015071813,  28,  62,  0.00,  26,  0
2015071814,  31,  60,  0.00,  52,  3
2015071815,  29,  57,  0.00,  31,  1
2015071816,  32,  60,  0.00,  7,  2
2015071817,  29,  55,  0.00,  359,  0
2015071818,  29,  63,  0.00,  339,  0
2015071819,  29,  77,  0.00,  334,  0
2015071820,  26,  89,  0.00,  999999,  0
2015071821,  25,  94,  0.00,  259,  0
2015071822,  26,  97,  0.00,  225,  2
2015071900,  26,  99,  0.00,  999999,  0
2015071901,  23,  97,  0.00,  89,  0
2015071902,  25,  100,  0.00,  294,  2
2015071903,  25,  100,  0.00,  306,  0
2015071904,  23,  98,  0.00,  46,  0
2015071905,  23,  96,  0.00,  354,  0
2015071906,  25,  95,  0.00,  12,  2
2015071907,  26,  94,  0.00,  65,  2
2015071908,  27,  88,  0.00,  16,  2
2015071909,  27,  72,  0.00,  70,  2
2015071910,  28,  67,  0.00,  48,  1
2015071911,  29,  61,  0.00,  354,  0
2015071912,  32,  58,  0.00,  44,  3
2015071913,  30,  58,  0.00,  33,  2
2015071914,  32,  63,  0.00,  55,  3
2015071915,  32,  63,  0.00,  23,  3
2015071916,  32,  62,  0.00,  140,  3
2015071917,  31,  71,  0.00,  142,  3
2015071918,  28,  70,  0.00,  166,  1
2015071919,  30,  76,  0.00,  171,  2
2015071920,  29,  84,  0.00,  187,  3
2015071921,  28,  91,  0.00,  165,  2
2015071922,  28,  91,  0.00,  154,  2
2015072000,  25,  97,  0.00,  343,  0
2015072001,  26,  99,  0.00,  9,  0
2015072002,  26,  96,  0.00,  6,  2
2015072003,  26,  96,  0.00,  999999,  0
2015072004,  25,  98,  0.00,  332,  2
2015072005,  25,  99,  0.00,  21,  2
2015072006,  24,  94,  0.00,  358,  0
2015072007,  24,  90,  0.00,  45,  0
2015072008,  27,  84,  0.00,  30,  3
2015072009,  29,  79,  0.00,  81,  3
2015072010,  31,  71,  0.00,  15,  2
2015072011,  32,  65,  0.00,  40,  4
2015072012,  32,  62,  0.00,  31,  4
2015072013,  32,  61,  0.00,  29,  4
2015072014,  31,  56,  0.00,  23,  1
2015072015,  33,  53,  0.00,  5,  4
2015072016,  33,  55,  0.00,  49,  4
2015072017,  31,  52,  0.00,  80,  2
2015072018,  31,  54,  0.00,  24,  1
2015072019,  31,  63,  0.00,  53,  2
2015072020,  28,  74,  0.00,  33,  0
2015072021,  26,  85,  0.00,  11,  0
2015072022,  26,  78,  0.00,  40,  1
2015072100,  27,  83,  0.00,  18,  2
2015072101,  24,  88,  0.00,  999999,  0
2015072102,  23,  95,  0.00,  344,  0
2015072103,  23,  95,  0.00,  327,  0
2015072104,  23,  96,  0.00,  339,  0
2015072105,  23,  96,  0.00,  21,  0
2015072106,  23,  97,  0.00,  290,  0
2015072107,  26,  94,  0.00,  51,  2
2015072108,  27,  80,  0.00,  30,  1
2015072109,  29,  73,  0.00,  336,  0
2015072110,  31,  72,  0.00,  175,  2
2015072111,  32,  66,  0.00,  158,  0
2015072112,  33,  65,  0.00,  241,  2
2015072113,  34,  60,  0.00,  291,  4
2015072114,  31,  56,  0.00,  264,  0
2015072115,  31,  59,  0.00,  296,  2
2015072116,  31,  61,  0.00,  318,  2
2015072117,  33,  60,  0.00,  331,  2
2015072118,  30,  62,  0.00,  333,  1
2015072119,  29,  73,  0.00,  344,  0
2015072120,  28,  86,  0.00,  279,  0
2015072121,  28,  92,  0.00,  217,  0
2015072122,  25,  89,  0.00,  264,  0
2015072200,  25,  93,  0.00,  286,  0
2015072201,  25,  94,  0.00,  249,  0
2015072202,  26,  98,  0.00,  306,  0
2015072203,  26,  99,  0.00,  999999,  0
2015072204,  26,  99,  0.00,  185,  0
2015072205,  24,  98,  0.00,  999999,  0
2015072206,  24,  98,  0.00,  285,  0
2015072207,  25,  98,  0.00,  66,  0
2015072208,  27,  87,  0.00,  114,  0
2015072209,  31,  81,  0.00,  136,  3
2015072210,  31,  68,  0.00,  13,  0
2015072211,  33,  64,  0.00,  43,  2
2015072212,  34,  61,  0.00,  77,  2
2015072213,  32,  57,  0.00,  117,  0
2015072214,  34,  65,  0.00,  356,  3
2015072215,  35,  59,  0.00,  8,  2
2015072216,  32,  65,  0.00,  13,  1
2015072217,  29,  85,  4.30,  160,  1
2015072218,  26,  92,  0.10,  120,  7
2015072219,  24,  96,  0.50,  283,  1
2015072220,  25,  98,  0.70,  350,  0
2015072221,  24,  97,  0.10,  49,  0
2015072222,  24,  98,  0.00,  999999,  0
2015072300,  25,  98,  0.10,  259,  0
2015072301,  25,  98,  0.00,  4,  0
2015072302,  25,  98,  0.00,  350,  0
2015072303,  27,  100,  0.00,  0,  2
2015072304,  24,  96,  0.10,  11,  1
2015072305,  25,  94,  0.00,  28,  1
2015072306,  26,  96,  0.00,  32,  5
2015072307,  26,  98,  1.30,  71,  5
2015072308,  23,  98,  25.90,  358,  0
2015072309,  25,  100,  3.30,  35,  4
2015072310,  23,  98,  3.20,  39,  2
2015072311,  23,  98,  22.50,  33,  3
2015072312,  23,  99,  38.80,  43,  5
2015072313,  22,  98,  21.90,  39,  8
2015072314,  23,  100,  14.20,  41,  7
2015072315,  21,  98,  11.80,  84,  3
2015072316,  22,  98,  12.50,  318,  3
2015072317,  24,  99,  5.80,  352,  3
2015072318,  24,  100,  0.00,  19,  4
2015072319,  22,  98,  0.20,  14,  2
2015072320,  24,  100,  0.00,  280,  3
2015072321,  24,  100,  0.00,  282,  2
2015072322,  24,  100,  0.00,  307,  0
2015072400,  24,  100,  0.00,  244,  2
2015072401,  25,  100,  0.00,  277,  3
2015072402,  23,  98,  0.00,  282,  0
2015072403,  23,  98,  0.00,  279,  0
2015072404,  25,  99,  0.00,  226,  0
2015072405,  25,  99,  0.00,  269,  2
2015072406,  24,  100,  0.00,  280,  2
2015072407,  23,  98,  0.00,  284,  0
2015072408,  24,  90,  0.00,  293,  0
2015072409,  25,  82,  0.00,  328,  0
2015072410,  26,  80,  0.00,  302,  1
2015072411,  27,  76,  0.00,  289,  1
2015072412,  30,  73,  0.00,  227,  2
2015072413,  28,  68,  0.00,  320,  0
2015072414,  31,  68,  0.00,  148,  2
2015072415,  30,  62,  0.00,  230,  2
2015072416,  30,  59,  0.00,  346,  1
2015072417,  30,  54,  0.00,  291,  0
2015072418,  30,  60,  0.00,  252,  0
2015072419,  27,  78,  0.00,  210,  0
2015072420,  26,  87,  0.00,  180,  0
2015072421,  26,  88,  0.00,  219,  0
2015072422,  26,  90,  0.00,  195,  0
2015072500,  24,  97,  0.00,  274,  0
2015072501,  26,  100,  0.00,  134,  0
2015072502,  25,  100,  0.00,  999999,  0
2015072503,  23,  99,  0.00,  999999,  0
2015072504,  23,  98,  0.00,  113,  0
2015072505,  23,  99,  0.00,  299,  0
2015072506,  23,  99,  0.00,  181,  0
2015072507,  26,  99,  0.00,  152,  3
2015072508,  25,  93,  0.00,  164,  1
2015072509,  29,  84,  0.00,  123,  0
2015072510,  28,  79,  0.00,  124,  0
2015072511,  31,  70,  0.00,  182,  3
2015072512,  30,  65,  0.00,  95,  0
2015072513,  32,  63,  0.00,  160,  3
2015072514,  33,  57,  0.00,  249,  2
2015072515,  32,  55,  0.00,  150,  1
2015072516,  34,  62,  0.00,  18,  2
2015072517,  33,  63,  0.00,  358,  2
2015072518,  32,  64,  0.00,  143,  2
2015072519,  31,  80,  0.00,  336,  2
2015072520,  27,  86,  0.00,  175,  2
2015072521,  30,  84,  0.00,  131,  2
2015072522,  29,  88,  0.00,  167,  0
2015072600,  28,  92,  0.00,  123,  2
2015072601,  25,  96,  0.00,  999999,  0
2015072602,  26,  100,  0.00,  218,  0
2015072603,  24,  98,  0.00,  999999,  0
2015072604,  24,  98,  0.00,  143,  0
2015072605,  26,  100,  0.00,  148,  0
2015072606,  25,  93,  0.00,  129,  1
2015072607,  28,  92,  0.00,  148,  3
2015072608,  25,  93,  0.10,  155,  2
2015072609,  25,  97,  1.50,  205,  1
2015072610,  27,  98,  0.10,  195,  2
2015072611,  27,  99,  7.70,  147,  4
2015072612,  28,  98,  1.10,  231,  2
2015072613,  29,  89,  0.00,  213,  3
2015072614,  29,  77,  0.00,  208,  0
2015072615,  32,  70,  0.00,  204,  2
2015072616,  32,  69,  0.00,  259,  2
2015072617,  28,  87,  0.20,  324,  0
2015072618,  27,  90,  0.30,  276,  1
2015072619,  25,  98,  6.50,  279,  0
2015072620,  25,  98,  0.00,  129,  0
2015072621,  27,  99,  0.10,  142,  0
2015072622,  25,  97,  0.00,  190,  0
2015072700,  27,  100,  0.00,  143,  2
2015072701,  27,  100,  0.00,  132,  3
2015072702,  25,  97,  0.00,  152,  0
2015072703,  27,  99,  0.00,  187,  2
2015072704,  27,  98,  0.00,  181,  2
2015072705,  27,  97,  0.00,  160,  4
2015072706,  27,  96,  0.00,  163,  2
2015072707,  26,  88,  0.00,  169,  1
2015072708,  28,  84,  0.00,  178,  1
2015072709,  29,  77,  0.00,  188,  3
2015072710,  32,  71,  0.00,  193,  7
2015072711,  32,  66,  0.00,  186,  6
2015072712,  31,  62,  0.00,  201,  5
2015072713,  33,  63,  0.00,  198,  5
2015072714,  34,  62,  0.00,  203,  6
2015072715,  34,  62,  0.00,  178,  5
2015072716,  32,  58,  0.00,  207,  2
2015072717,  32,  57,  0.00,  194,  4
2015072718,  34,  62,  0.00,  200,  4
2015072719,  32,  68,  0.00,  201,  3
2015072720,  30,  85,  0.00,  201,  2
2015072721,  27,  92,  0.00,  117,  0
2015072722,  29,  95,  0.00,  172,  2
2015072800,  30,  81,  0.00,  196,  4
2015072801,  29,  81,  0.00,  203,  3
2015072802,  29,  84,  0.00,  199,  3
2015072803,  28,  88,  0.00,  189,  3
2015072804,  26,  88,  0.00,  182,  0
2015072805,  26,  89,  0.00,  192,  2
2015072806,  28,  90,  0.00,  195,  5
2015072807,  29,  84,  0.00,  197,  4
2015072808,  30,  72,  0.00,  194,  8
2015072809,  29,  65,  0.00,  197,  5
2015072810,  30,  63,  0.00,  219,  4
2015072811,  33,  62,  0.00,  199,  8
2015072812,  33,  65,  0.00,  206,  6
2015072813,  34,  59,  0.00,  211,  9
2015072814,  34,  59,  0.00,  223,  4
2015072815,  32,  56,  0.00,  209,  4
2015072816,  34,  54,  0.00,  228,  6
2015072817,  32,  52,  0.00,  238,  4
2015072818,  32,  57,  0.00,  245,  2
2015072819,  30,  65,  0.00,  202,  0
2015072820,  29,  73,  0.00,  186,  1
2015072821,  31,  73,  0.00,  190,  4
2015072822,  29,  64,  0.00,  200,  2
2015072900,  28,  65,  0.00,  202,  2
2015072901,  30,  68,  0.00,  191,  4
2015072902,  27,  67,  0.00,  197,  2
2015072903,  29,  69,  0.00,  190,  5
2015072904,  27,  67,  0.00,  199,  3
2015072905,  26,  70,  0.00,  195,  1
